pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_dxy	no_sites	count_diffs	count_comparisons	count_missing
BBSS	SSSS	CM043863.1	8400001	8410000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	8400001	8410000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	8400001	8410000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	8410001	8420000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	8410001	8420000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	8410001	8420000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	8420001	8430000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	8420001	8430000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	8420001	8430000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	8430001	8440000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	8430001	8440000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	8430001	8440000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	8440001	8450000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	8440001	8450000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	8440001	8450000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	8450001	8460000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	8450001	8460000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	8450001	8460000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	8460001	8470000	0.001840490797546	300	60	32600	3400
BBSS	SSSS	CM043863.1	8460001	8470000	0.0015665796344647	300	96	61280	3520
BBBB	SSSS	CM043863.1	8460001	8470000	0.0034575157749157	300	160	46276	7724
BBBB	BBSS	CM043863.1	8470001	8480000	0.0011695906432748	194	24	20520	2760
BBBB	SSSS	CM043863.1	8470001	8480000	0.0011653502524925	194	36	30892	4028
BBSS	SSSS	CM043863.1	8470001	8480000	0.0	194	0	40776	1128
BBSS	SSSS	CM043863.1	8480001	8490000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	8480001	8490000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	8480001	8490000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	8490001	8500000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	8490001	8500000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	8490001	8500000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	8500001	8510000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	8500001	8510000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	8500001	8510000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	8510001	8520000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	8510001	8520000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	8510001	8520000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	8520001	8530000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	8520001	8530000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	8520001	8530000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	8530001	8540000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	8530001	8540000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	8530001	8540000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	8540001	8550000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	8540001	8550000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	8540001	8550000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	8550001	8560000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	8550001	8560000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	8550001	8560000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	8560001	8570000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	8560001	8570000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	8560001	8570000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	8570001	8580000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	8570001	8580000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	8570001	8580000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	8580001	8590000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	8580001	8590000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	8580001	8590000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	8590001	8600000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	8590001	8600000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	8590001	8600000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	8600001	8610000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	8600001	8610000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	8600001	8610000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	8610001	8620000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	8610001	8620000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	8610001	8620000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	8620001	8630000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	8620001	8630000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	8620001	8630000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	8630001	8640000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	8630001	8640000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	8630001	8640000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	8640001	8650000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	8640001	8650000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	8640001	8650000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	8650001	8660000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	8650001	8660000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	8650001	8660000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	8660001	8670000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	8660001	8670000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	8660001	8670000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	8670001	8680000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	8670001	8680000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	8670001	8680000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	8680001	8690000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	8680001	8690000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	8680001	8690000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	8690001	8700000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	8690001	8700000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	8690001	8700000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	8700001	8710000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	8700001	8710000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	8700001	8710000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	8710001	8720000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	8710001	8720000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	8710001	8720000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	8720001	8730000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	8720001	8730000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	8720001	8730000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	8730001	8740000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	8730001	8740000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	8730001	8740000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	8740001	8750000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	8740001	8750000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	8740001	8750000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	8750001	8760000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	8750001	8760000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	8750001	8760000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	8760001	8770000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	8760001	8770000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	8760001	8770000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	8770001	8780000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	8770001	8780000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	8770001	8780000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	8780001	8790000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	8780001	8790000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	8780001	8790000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	8790001	8800000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	8790001	8800000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	8790001	8800000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	8800001	8810000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	8800001	8810000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	8800001	8810000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	8810001	8820000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	8810001	8820000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	8810001	8820000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	8820001	8830000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	8820001	8830000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	8820001	8830000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	8830001	8840000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	8830001	8840000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	8830001	8840000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	8840001	8850000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	8840001	8850000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	8840001	8850000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	8850001	8860000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	8850001	8860000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	8850001	8860000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	8860001	8870000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	8860001	8870000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	8860001	8870000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	8870001	8880000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	8870001	8880000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	8870001	8880000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	8880001	8890000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	8880001	8890000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	8880001	8890000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	8890001	8900000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	8890001	8900000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	8890001	8900000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	8900001	8910000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	8900001	8910000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	8900001	8910000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	8910001	8920000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	8910001	8920000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	8910001	8920000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	8920001	8930000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	8920001	8930000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	8920001	8930000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	8930001	8940000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	8930001	8940000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	8930001	8940000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	8940001	8950000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	8940001	8950000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	8940001	8950000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	8950001	8960000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	8950001	8960000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	8950001	8960000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	8960001	8970000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	8960001	8970000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	8960001	8970000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	8970001	8980000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	8970001	8980000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	8970001	8980000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	8980001	8990000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	8980001	8990000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	8980001	8990000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	8990001	9000000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	8990001	9000000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	8990001	9000000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	9000001	9010000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	9000001	9010000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	9000001	9010000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	9010001	9020000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	9010001	9020000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	9010001	9020000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	9020001	9030000	0.0027624309392265	152	40	14480	3760
BBBB	SSSS	CM043863.1	9020001	9030000	0.0027285129604365	152	72	26388	972
BBSS	SSSS	CM043863.1	9020001	9030000	0.0	152	0	27036	5796
BBSS	SSSS	CM043863.1	9030001	9040000	0.0	1056	0	215028	13068
BBBB	SSSS	CM043863.1	9030001	9040000	0.0	1056	0	179004	11076
BBBB	BBSS	CM043863.1	9030001	9040000	0.0	1056	0	118780	7940
BBBB	BBSS	CM043863.1	9040001	9050000	0.0	1609	0	177520	15560
BBSS	SSSS	CM043863.1	9040001	9050000	0.0	1609	0	318920	28624
BBBB	SSSS	CM043863.1	9040001	9050000	0.0	1609	0	288944	676
BBSS	SSSS	CM043863.1	9050001	9060000	0.0001411321938215	1197	36	255080	3472
BBBB	SSSS	CM043863.1	9050001	9060000	0.0001414560543191	1197	30	212080	3380
BBBB	BBSS	CM043863.1	9050001	9060000	0.0	1197	0	140560	3080
BBSS	SSSS	CM043863.1	9060001	9070000	0.0007434847259541	1466	228	306664	9992
BBBB	SSSS	CM043863.1	9060001	9070000	0.0022901973214993	1466	578	252380	11500
BBBB	BBSS	CM043863.1	9060001	9070000	0.0014637214816248	1466	242	165332	10588
BBBB	SSSS	CM043863.1	9070001	9080000	0.0	540	0	97088	112
BBBB	BBSS	CM043863.1	9070001	9080000	0.0	540	0	60960	3840
BBSS	SSSS	CM043863.1	9070001	9080000	0.0	540	0	109752	6888
BBBB	SSSS	CM043863.1	9080001	9090000	0.0	176	0	30672	1008
BBSS	SSSS	CM043863.1	9080001	9090000	0.0	176	0	37008	1008
BBBB	BBSS	CM043863.1	9080001	9090000	0.0	176	0	20000	1120
BBSS	SSSS	CM043863.1	9090001	9100000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	9090001	9100000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	9090001	9100000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	9100001	9110000	0.0	238	0	27840	720
BBBB	SSSS	CM043863.1	9100001	9110000	0.0	238	0	42840	0
BBSS	SSSS	CM043863.1	9100001	9110000	0.0	238	0	50112	1296
BBBB	BBSS	CM043863.1	9110001	9120000	0.0006252970160826	1432	100	159924	11916
BBBB	SSSS	CM043863.1	9110001	9120000	0.0009814024240639	1432	240	244548	13212
BBSS	SSSS	CM043863.1	9110001	9120000	0.0003025372793158	1432	90	297484	11828
BBBB	BBSS	CM043863.1	9120001	9130000	0.0	278	0	26232	7128
BBBB	SSSS	CM043863.1	9120001	9130000	0.0	278	0	42792	7248
BBSS	SSSS	CM043863.1	9120001	9130000	0.0	278	0	51672	8376
BBSS	SSSS	CM043863.1	9130001	9140000	0.0	97	0	15048	5904
BBBB	SSSS	CM043863.1	9130001	9140000	0.0	97	0	16920	540
BBBB	BBSS	CM043863.1	9130001	9140000	0.0	97	0	8060	3580
BBBB	BBSS	CM043863.1	9140001	9150000	0.0	81	0	7620	2100
BBBB	SSSS	CM043863.1	9140001	9150000	0.0	81	0	14560	20
BBSS	SSSS	CM043863.1	9140001	9150000	0.0	81	0	13696	3800
BBBB	BBSS	CM043863.1	9150001	9160000	0.0	105	0	9780	2820
BBBB	SSSS	CM043863.1	9150001	9160000	0.0	105	0	17544	1356
BBSS	SSSS	CM043863.1	9150001	9160000	0.0	105	0	18840	3840
BBBB	SSSS	CM043863.1	9160001	9170000	0.000287742183004	465	24	83408	292
BBSS	SSSS	CM043863.1	9160001	9170000	0.0001102146982321	465	10	90732	9708
BBBB	BBSS	CM043863.1	9160001	9170000	0.0001980198019801	465	10	50500	5300
BBBB	BBSS	CM043863.1	9170001	9180000	0.002365930599369	214	60	25360	320
BBBB	SSSS	CM043863.1	9170001	9180000	0.0046850598646538	214	180	38420	100
BBSS	SSSS	CM043863.1	9170001	9180000	0.0023721665788086	214	108	45528	696
BBBB	BBSS	CM043863.1	9180001	9190000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	9180001	9190000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	9180001	9190000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	9190001	9200000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	9190001	9200000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	9190001	9200000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	9200001	9210000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	9200001	9210000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	9200001	9210000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	9210001	9220000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	9210001	9220000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	9210001	9220000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	9220001	9230000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	9220001	9230000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	9220001	9230000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	9230001	9240000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	9230001	9240000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	9230001	9240000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	9240001	9250000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	9240001	9250000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	9240001	9250000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	9250001	9260000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	9250001	9260000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	9250001	9260000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	9260001	9270000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	9260001	9270000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	9260001	9270000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	9270001	9280000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	9270001	9280000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	9270001	9280000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	9280001	9290000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	9280001	9290000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	9280001	9290000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	9290001	9300000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	9290001	9300000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	9290001	9300000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	9300001	9310000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	9300001	9310000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	9300001	9310000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	9310001	9320000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	9310001	9320000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	9310001	9320000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	9320001	9330000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	9320001	9330000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	9320001	9330000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	9330001	9340000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	9330001	9340000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	9330001	9340000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	9340001	9350000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	9340001	9350000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	9340001	9350000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	9350001	9360000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	9350001	9360000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	9350001	9360000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	9360001	9370000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	9360001	9370000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	9360001	9370000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	9370001	9380000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	9370001	9380000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	9370001	9380000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	9380001	9390000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	9380001	9390000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	9380001	9390000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	9390001	9400000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	9390001	9400000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	9390001	9400000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	9400001	9410000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	9400001	9410000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	9400001	9410000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	9410001	9420000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	9410001	9420000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	9410001	9420000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	9420001	9430000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	9420001	9430000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	9420001	9430000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	9430001	9440000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	9430001	9440000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	9430001	9440000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	9440001	9450000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	9440001	9450000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	9440001	9450000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	9450001	9460000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	9450001	9460000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	9450001	9460000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	9460001	9470000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	9460001	9470000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	9460001	9470000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	9470001	9480000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	9470001	9480000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	9470001	9480000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	9480001	9490000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	9480001	9490000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	9480001	9490000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	9490001	9500000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	9490001	9500000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	9490001	9500000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	9500001	9510000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	9500001	9510000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	9500001	9510000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	9510001	9520000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	9510001	9520000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	9510001	9520000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	9520001	9530000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	9520001	9530000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	9520001	9530000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	9530001	9540000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	9530001	9540000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	9530001	9540000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	9540001	9550000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	9540001	9550000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	9540001	9550000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	9550001	9560000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	9550001	9560000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	9550001	9560000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	9560001	9570000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	9560001	9570000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	9560001	9570000	NA	0	NA	NA	NA
BBBB	BBSS	CM043863.1	9570001	9580000	NA	0	NA	NA	NA
BBBB	SSSS	CM043863.1	9570001	9580000	NA	0	NA	NA	NA
BBSS	SSSS	CM043863.1	9570001	9580000	NA	0	NA	NA	NA
