pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
PPLL	chr19	27740001	27750000	NA	0	NA	NA	NA
WWLL	chr19	27740001	27750000	NA	0	NA	NA	NA
CCPP	chr19	27740001	27750000	NA	0	NA	NA	NA
CCPP	chr19	27750001	27760000	NA	0	NA	NA	NA
PPLL	chr19	27750001	27760000	NA	0	NA	NA	NA
WWLL	chr19	27750001	27760000	NA	0	NA	NA	NA
CCPP	chr19	27760001	27770000	NA	0	NA	NA	NA
PPLL	chr19	27760001	27770000	NA	0	NA	NA	NA
WWLL	chr19	27760001	27770000	NA	0	NA	NA	NA
PPLL	chr19	27770001	27780000	NA	0	NA	NA	NA
CCPP	chr19	27770001	27780000	NA	0	NA	NA	NA
WWLL	chr19	27770001	27780000	NA	0	NA	NA	NA
CCPP	chr19	27780001	27790000	NA	0	NA	NA	NA
PPLL	chr19	27780001	27790000	NA	0	NA	NA	NA
WWLL	chr19	27780001	27790000	NA	0	NA	NA	NA
PPLL	chr19	27790001	27800000	NA	0	NA	NA	NA
WWLL	chr19	27790001	27800000	NA	0	NA	NA	NA
CCPP	chr19	27790001	27800000	NA	0	NA	NA	NA
WWLL	chr19	27800001	27810000	NA	0	NA	NA	NA
PPLL	chr19	27800001	27810000	NA	0	NA	NA	NA
CCPP	chr19	27800001	27810000	NA	0	NA	NA	NA
CCPP	chr19	27810001	27820000	NA	0	NA	NA	NA
PPLL	chr19	27810001	27820000	NA	0	NA	NA	NA
WWLL	chr19	27810001	27820000	NA	0	NA	NA	NA
CCPP	chr19	27820001	27830000	NA	0	NA	NA	NA
PPLL	chr19	27820001	27830000	NA	0	NA	NA	NA
WWLL	chr19	27820001	27830000	NA	0	NA	NA	NA
CCPP	chr19	27830001	27840000	NA	0	NA	NA	NA
PPLL	chr19	27830001	27840000	NA	0	NA	NA	NA
WWLL	chr19	27830001	27840000	NA	0	NA	NA	NA
CCPP	chr19	27840001	27850000	NA	0	NA	NA	NA
PPLL	chr19	27840001	27850000	NA	0	NA	NA	NA
WWLL	chr19	27840001	27850000	NA	0	NA	NA	NA
PPLL	chr19	27850001	27860000	NA	0	NA	NA	NA
WWLL	chr19	27850001	27860000	NA	0	NA	NA	NA
CCPP	chr19	27850001	27860000	NA	0	NA	NA	NA
CCPP	chr19	27860001	27870000	NA	0	NA	NA	NA
PPLL	chr19	27860001	27870000	NA	0	NA	NA	NA
WWLL	chr19	27860001	27870000	NA	0	NA	NA	NA
CCPP	chr19	27870001	27880000	NA	0	NA	NA	NA
PPLL	chr19	27870001	27880000	NA	0	NA	NA	NA
WWLL	chr19	27870001	27880000	NA	0	NA	NA	NA
PPLL	chr19	27880001	27890000	NA	0	NA	NA	NA
CCPP	chr19	27880001	27890000	NA	0	NA	NA	NA
WWLL	chr19	27880001	27890000	NA	0	NA	NA	NA
CCPP	chr19	27890001	27900000	NA	0	NA	NA	NA
PPLL	chr19	27890001	27900000	NA	0	NA	NA	NA
WWLL	chr19	27890001	27900000	NA	0	NA	NA	NA
PPLL	chr19	27900001	27910000	NA	0	NA	NA	NA
WWLL	chr19	27900001	27910000	NA	0	NA	NA	NA
CCPP	chr19	27900001	27910000	NA	0	NA	NA	NA
PPLL	chr19	27910001	27920000	NA	0	NA	NA	NA
WWLL	chr19	27910001	27920000	NA	0	NA	NA	NA
CCPP	chr19	27910001	27920000	NA	0	NA	NA	NA
CCPP	chr19	27920001	27930000	NA	0	NA	NA	NA
PPLL	chr19	27920001	27930000	NA	0	NA	NA	NA
WWLL	chr19	27920001	27930000	NA	0	NA	NA	NA
CCPP	chr19	27930001	27940000	NA	0	NA	NA	NA
PPLL	chr19	27930001	27940000	NA	0	NA	NA	NA
WWLL	chr19	27930001	27940000	NA	0	NA	NA	NA
CCPP	chr19	27940001	27950000	NA	0	NA	NA	NA
PPLL	chr19	27940001	27950000	NA	0	NA	NA	NA
WWLL	chr19	27940001	27950000	NA	0	NA	NA	NA
CCPP	chr19	27950001	27960000	NA	0	NA	NA	NA
PPLL	chr19	27950001	27960000	NA	0	NA	NA	NA
WWLL	chr19	27950001	27960000	NA	0	NA	NA	NA
PPLL	chr19	27960001	27970000	NA	0	NA	NA	NA
WWLL	chr19	27960001	27970000	NA	0	NA	NA	NA
CCPP	chr19	27960001	27970000	NA	0	NA	NA	NA
CCPP	chr19	27970001	27980000	NA	0	NA	NA	NA
PPLL	chr19	27970001	27980000	NA	0	NA	NA	NA
WWLL	chr19	27970001	27980000	NA	0	NA	NA	NA
CCPP	chr19	27980001	27990000	NA	0	NA	NA	NA
PPLL	chr19	27980001	27990000	NA	0	NA	NA	NA
WWLL	chr19	27980001	27990000	NA	0	NA	NA	NA
PPLL	chr19	27990001	28000000	NA	0	NA	NA	NA
CCPP	chr19	27990001	28000000	NA	0	NA	NA	NA
WWLL	chr19	27990001	28000000	NA	0	NA	NA	NA
CCPP	chr19	28000001	28010000	NA	0	NA	NA	NA
PPLL	chr19	28000001	28010000	NA	0	NA	NA	NA
WWLL	chr19	28000001	28010000	NA	0	NA	NA	NA
PPLL	chr19	28010001	28020000	NA	0	NA	NA	NA
WWLL	chr19	28010001	28020000	NA	0	NA	NA	NA
CCPP	chr19	28010001	28020000	NA	0	NA	NA	NA
WWLL	chr19	28020001	28030000	NA	0	NA	NA	NA
PPLL	chr19	28020001	28030000	NA	0	NA	NA	NA
CCPP	chr19	28020001	28030000	NA	0	NA	NA	NA
CCPP	chr19	28030001	28040000	NA	0	NA	NA	NA
PPLL	chr19	28030001	28040000	NA	0	NA	NA	NA
WWLL	chr19	28030001	28040000	NA	0	NA	NA	NA
CCPP	chr19	28040001	28050000	NA	0	NA	NA	NA
PPLL	chr19	28040001	28050000	NA	0	NA	NA	NA
WWLL	chr19	28040001	28050000	NA	0	NA	NA	NA
CCPP	chr19	28050001	28060000	NA	0	NA	NA	NA
PPLL	chr19	28050001	28060000	NA	0	NA	NA	NA
WWLL	chr19	28050001	28060000	NA	0	NA	NA	NA
CCPP	chr19	28060001	28070000	NA	0	NA	NA	NA
PPLL	chr19	28060001	28070000	NA	0	NA	NA	NA
WWLL	chr19	28060001	28070000	NA	0	NA	NA	NA
PPLL	chr19	28070001	28080000	NA	0	NA	NA	NA
WWLL	chr19	28070001	28080000	NA	0	NA	NA	NA
CCPP	chr19	28070001	28080000	NA	0	NA	NA	NA
CCPP	chr19	28080001	28090000	NA	0	NA	NA	NA
PPLL	chr19	28080001	28090000	NA	0	NA	NA	NA
WWLL	chr19	28080001	28090000	NA	0	NA	NA	NA
CCPP	chr19	28090001	28100000	NA	0	NA	NA	NA
PPLL	chr19	28090001	28100000	NA	0	NA	NA	NA
WWLL	chr19	28090001	28100000	NA	0	NA	NA	NA
PPLL	chr19	28100001	28110000	NA	0	NA	NA	NA
CCPP	chr19	28100001	28110000	NA	0	NA	NA	NA
WWLL	chr19	28100001	28110000	NA	0	NA	NA	NA
CCPP	chr19	28110001	28120000	NA	0	NA	NA	NA
PPLL	chr19	28110001	28120000	NA	0	NA	NA	NA
WWLL	chr19	28110001	28120000	NA	0	NA	NA	NA
PPLL	chr19	28120001	28130000	NA	0	NA	NA	NA
WWLL	chr19	28120001	28130000	NA	0	NA	NA	NA
CCPP	chr19	28120001	28130000	NA	0	NA	NA	NA
PPLL	chr19	28130001	28140000	NA	0	NA	NA	NA
WWLL	chr19	28130001	28140000	NA	0	NA	NA	NA
CCPP	chr19	28130001	28140000	NA	0	NA	NA	NA
WWLL	chr19	28140001	28150000	NA	0	NA	NA	NA
CCPP	chr19	28140001	28150000	NA	0	NA	NA	NA
PPLL	chr19	28140001	28150000	NA	0	NA	NA	NA
CCPP	chr19	28150001	28160000	NA	0	NA	NA	NA
PPLL	chr19	28150001	28160000	NA	0	NA	NA	NA
WWLL	chr19	28150001	28160000	NA	0	NA	NA	NA
CCPP	chr19	28160001	28170000	NA	0	NA	NA	NA
PPLL	chr19	28160001	28170000	NA	0	NA	NA	NA
WWLL	chr19	28160001	28170000	NA	0	NA	NA	NA
WWLL	chr19	28170001	28180000	NA	0	NA	NA	NA
PPLL	chr19	28170001	28180000	NA	0	NA	NA	NA
CCPP	chr19	28170001	28180000	NA	0	NA	NA	NA
CCPP	chr19	28180001	28190000	NA	0	NA	NA	NA
PPLL	chr19	28180001	28190000	NA	0	NA	NA	NA
WWLL	chr19	28180001	28190000	NA	0	NA	NA	NA
CCPP	chr19	28190001	28200000	NA	0	NA	NA	NA
PPLL	chr19	28190001	28200000	NA	0	NA	NA	NA
WWLL	chr19	28190001	28200000	NA	0	NA	NA	NA
WWLL	chr19	28200001	28210000	NA	0	NA	NA	NA
CCPP	chr19	28200001	28210000	NA	0	NA	NA	NA
PPLL	chr19	28200001	28210000	NA	0	NA	NA	NA
CCPP	chr19	28210001	28220000	NA	0	NA	NA	NA
PPLL	chr19	28210001	28220000	NA	0	NA	NA	NA
WWLL	chr19	28210001	28220000	NA	0	NA	NA	NA
PPLL	chr19	28220001	28230000	NA	0	NA	NA	NA
CCPP	chr19	28220001	28230000	NA	0	NA	NA	NA
WWLL	chr19	28220001	28230000	NA	0	NA	NA	NA
CCPP	chr19	28230001	28240000	NA	0	NA	NA	NA
PPLL	chr19	28230001	28240000	NA	0	NA	NA	NA
WWLL	chr19	28230001	28240000	NA	0	NA	NA	NA
CCPP	chr19	28240001	28250000	NA	0	NA	NA	NA
PPLL	chr19	28240001	28250000	NA	0	NA	NA	NA
WWLL	chr19	28240001	28250000	NA	0	NA	NA	NA
CCPP	chr19	28250001	28260000	NA	0	NA	NA	NA
PPLL	chr19	28250001	28260000	NA	0	NA	NA	NA
WWLL	chr19	28250001	28260000	NA	0	NA	NA	NA
WWLL	chr19	28260001	28270000	NA	0	NA	NA	NA
CCPP	chr19	28260001	28270000	NA	0	NA	NA	NA
PPLL	chr19	28260001	28270000	NA	0	NA	NA	NA
PPLL	chr19	28270001	28280000	NA	0	NA	NA	NA
WWLL	chr19	28270001	28280000	NA	0	NA	NA	NA
CCPP	chr19	28270001	28280000	NA	0	NA	NA	NA
PPLL	chr19	28280001	28290000	NA	0	NA	NA	NA
CCPP	chr19	28280001	28290000	NA	0	NA	NA	NA
WWLL	chr19	28280001	28290000	NA	0	NA	NA	NA
CCPP	chr19	28290001	28300000	NA	0	NA	NA	NA
PPLL	chr19	28290001	28300000	NA	0	NA	NA	NA
WWLL	chr19	28290001	28300000	NA	0	NA	NA	NA
CCPP	chr19	28300001	28310000	NA	0	NA	NA	NA
PPLL	chr19	28300001	28310000	NA	0	NA	NA	NA
WWLL	chr19	28300001	28310000	NA	0	NA	NA	NA
CCPP	chr19	28310001	28320000	NA	0	NA	NA	NA
PPLL	chr19	28310001	28320000	NA	0	NA	NA	NA
WWLL	chr19	28310001	28320000	NA	0	NA	NA	NA
PPLL	chr19	28320001	28330000	NA	0	NA	NA	NA
WWLL	chr19	28320001	28330000	NA	0	NA	NA	NA
CCPP	chr19	28320001	28330000	NA	0	NA	NA	NA
CCPP	chr19	28330001	28340000	NA	0	NA	NA	NA
PPLL	chr19	28330001	28340000	NA	0	NA	NA	NA
WWLL	chr19	28330001	28340000	NA	0	NA	NA	NA
CCPP	chr19	28340001	28350000	NA	0	NA	NA	NA
PPLL	chr19	28340001	28350000	NA	0	NA	NA	NA
WWLL	chr19	28340001	28350000	NA	0	NA	NA	NA
CCPP	chr19	28350001	28360000	NA	0	NA	NA	NA
PPLL	chr19	28350001	28360000	NA	0	NA	NA	NA
WWLL	chr19	28350001	28360000	NA	0	NA	NA	NA
CCPP	chr19	28360001	28370000	NA	0	NA	NA	NA
PPLL	chr19	28360001	28370000	NA	0	NA	NA	NA
WWLL	chr19	28360001	28370000	NA	0	NA	NA	NA
WWLL	chr19	28370001	28380000	NA	0	NA	NA	NA
PPLL	chr19	28370001	28380000	NA	0	NA	NA	NA
CCPP	chr19	28370001	28380000	NA	0	NA	NA	NA
WWLL	chr19	28380001	28390000	NA	0	NA	NA	NA
PPLL	chr19	28380001	28390000	NA	0	NA	NA	NA
CCPP	chr19	28380001	28390000	NA	0	NA	NA	NA
PPLL	chr19	28390001	28400000	NA	0	NA	NA	NA
CCPP	chr19	28390001	28400000	NA	0	NA	NA	NA
WWLL	chr19	28390001	28400000	NA	0	NA	NA	NA
WWLL	chr19	28400001	28410000	NA	0	NA	NA	NA
PPLL	chr19	28400001	28410000	NA	0	NA	NA	NA
CCPP	chr19	28400001	28410000	NA	0	NA	NA	NA
CCPP	chr19	28410001	28420000	NA	0	NA	NA	NA
PPLL	chr19	28410001	28420000	NA	0	NA	NA	NA
WWLL	chr19	28410001	28420000	NA	0	NA	NA	NA
CCPP	chr19	28420001	28430000	NA	0	NA	NA	NA
PPLL	chr19	28420001	28430000	NA	0	NA	NA	NA
WWLL	chr19	28420001	28430000	NA	0	NA	NA	NA
WWLL	chr19	28430001	28440000	NA	0	NA	NA	NA
CCPP	chr19	28430001	28440000	NA	0	NA	NA	NA
PPLL	chr19	28430001	28440000	NA	0	NA	NA	NA
CCPP	chr19	28440001	28450000	NA	0	NA	NA	NA
PPLL	chr19	28440001	28450000	NA	0	NA	NA	NA
WWLL	chr19	28440001	28450000	NA	0	NA	NA	NA
WWLL	chr19	28450001	28460000	NA	0	NA	NA	NA
PPLL	chr19	28450001	28460000	NA	0	NA	NA	NA
CCPP	chr19	28450001	28460000	NA	0	NA	NA	NA
CCPP	chr19	28460001	28470000	NA	0	NA	NA	NA
WWLL	chr19	28460001	28470000	NA	0	NA	NA	NA
PPLL	chr19	28460001	28470000	NA	0	NA	NA	NA
CCPP	chr19	28470001	28480000	NA	0	NA	NA	NA
WWLL	chr19	28470001	28480000	NA	0	NA	NA	NA
PPLL	chr19	28470001	28480000	NA	0	NA	NA	NA
WWLL	chr19	28480001	28490000	NA	0	NA	NA	NA
PPLL	chr19	28480001	28490000	NA	0	NA	NA	NA
CCPP	chr19	28480001	28490000	NA	0	NA	NA	NA
PPLL	chr19	28490001	28500000	NA	0	NA	NA	NA
CCPP	chr19	28490001	28500000	NA	0	NA	NA	NA
WWLL	chr19	28490001	28500000	NA	0	NA	NA	NA
WWLL	chr19	28500001	28510000	NA	0	NA	NA	NA
PPLL	chr19	28500001	28510000	NA	0	NA	NA	NA
CCPP	chr19	28500001	28510000	NA	0	NA	NA	NA
CCPP	chr19	28510001	28520000	NA	0	NA	NA	NA
PPLL	chr19	28510001	28520000	NA	0	NA	NA	NA
WWLL	chr19	28510001	28520000	NA	0	NA	NA	NA
CCPP	chr19	28520001	28530000	NA	0	NA	NA	NA
PPLL	chr19	28520001	28530000	NA	0	NA	NA	NA
WWLL	chr19	28520001	28530000	NA	0	NA	NA	NA
CCPP	chr19	28530001	28540000	NA	0	NA	NA	NA
PPLL	chr19	28530001	28540000	NA	0	NA	NA	NA
WWLL	chr19	28530001	28540000	NA	0	NA	NA	NA
CCPP	chr19	28540001	28550000	NA	0	NA	NA	NA
WWLL	chr19	28540001	28550000	NA	0	NA	NA	NA
PPLL	chr19	28540001	28550000	NA	0	NA	NA	NA
CCPP	chr19	28550001	28560000	NA	0	NA	NA	NA
PPLL	chr19	28550001	28560000	NA	0	NA	NA	NA
WWLL	chr19	28550001	28560000	NA	0	NA	NA	NA
CCPP	chr19	28560001	28570000	NA	0	NA	NA	NA
PPLL	chr19	28560001	28570000	NA	0	NA	NA	NA
WWLL	chr19	28560001	28570000	NA	0	NA	NA	NA
CCPP	chr19	28570001	28580000	NA	0	NA	NA	NA
PPLL	chr19	28570001	28580000	NA	0	NA	NA	NA
WWLL	chr19	28570001	28580000	NA	0	NA	NA	NA
CCPP	chr19	28580001	28590000	NA	0	NA	NA	NA
PPLL	chr19	28580001	28590000	NA	0	NA	NA	NA
WWLL	chr19	28580001	28590000	NA	0	NA	NA	NA
CCPP	chr19	28590001	28600000	NA	0	NA	NA	NA
WWLL	chr19	28590001	28600000	NA	0	NA	NA	NA
PPLL	chr19	28590001	28600000	NA	0	NA	NA	NA
PPLL	chr19	28600001	28610000	NA	0	NA	NA	NA
WWLL	chr19	28600001	28610000	NA	0	NA	NA	NA
CCPP	chr19	28600001	28610000	NA	0	NA	NA	NA
CCPP	chr19	28610001	28620000	NA	0	NA	NA	NA
PPLL	chr19	28610001	28620000	NA	0	NA	NA	NA
WWLL	chr19	28610001	28620000	NA	0	NA	NA	NA
CCPP	chr19	28620001	28630000	NA	0	NA	NA	NA
PPLL	chr19	28620001	28630000	NA	0	NA	NA	NA
WWLL	chr19	28620001	28630000	NA	0	NA	NA	NA
CCPP	chr19	28630001	28640000	NA	0	NA	NA	NA
PPLL	chr19	28630001	28640000	NA	0	NA	NA	NA
WWLL	chr19	28630001	28640000	NA	0	NA	NA	NA
CCPP	chr19	28640001	28650000	NA	0	NA	NA	NA
WWLL	chr19	28640001	28650000	NA	0	NA	NA	NA
PPLL	chr19	28640001	28650000	NA	0	NA	NA	NA
CCPP	chr19	28650001	28660000	NA	0	NA	NA	NA
PPLL	chr19	28650001	28660000	NA	0	NA	NA	NA
WWLL	chr19	28650001	28660000	NA	0	NA	NA	NA
CCPP	chr19	28660001	28670000	NA	0	NA	NA	NA
PPLL	chr19	28660001	28670000	NA	0	NA	NA	NA
WWLL	chr19	28660001	28670000	NA	0	NA	NA	NA
CCPP	chr19	28670001	28680000	NA	0	NA	NA	NA
PPLL	chr19	28670001	28680000	NA	0	NA	NA	NA
WWLL	chr19	28670001	28680000	NA	0	NA	NA	NA
CCPP	chr19	28680001	28690000	NA	0	NA	NA	NA
PPLL	chr19	28680001	28690000	NA	0	NA	NA	NA
WWLL	chr19	28680001	28690000	NA	0	NA	NA	NA
CCPP	chr19	28690001	28700000	NA	0	NA	NA	NA
WWLL	chr19	28690001	28700000	NA	0	NA	NA	NA
PPLL	chr19	28690001	28700000	NA	0	NA	NA	NA
CCPP	chr19	28700001	28710000	NA	0	NA	NA	NA
PPLL	chr19	28700001	28710000	NA	0	NA	NA	NA
WWLL	chr19	28700001	28710000	NA	0	NA	NA	NA
CCPP	chr19	28710001	28720000	NA	0	NA	NA	NA
PPLL	chr19	28710001	28720000	NA	0	NA	NA	NA
WWLL	chr19	28710001	28720000	NA	0	NA	NA	NA
CCPP	chr19	28720001	28730000	NA	0	NA	NA	NA
PPLL	chr19	28720001	28730000	NA	0	NA	NA	NA
WWLL	chr19	28720001	28730000	NA	0	NA	NA	NA
PPLL	chr19	28730001	28740000	NA	0	NA	NA	NA
WWLL	chr19	28730001	28740000	NA	0	NA	NA	NA
CCPP	chr19	28730001	28740000	NA	0	NA	NA	NA
CCPP	chr19	28740001	28750000	NA	0	NA	NA	NA
PPLL	chr19	28740001	28750000	NA	0	NA	NA	NA
WWLL	chr19	28740001	28750000	NA	0	NA	NA	NA
CCPP	chr19	28750001	28760000	NA	0	NA	NA	NA
PPLL	chr19	28750001	28760000	NA	0	NA	NA	NA
WWLL	chr19	28750001	28760000	NA	0	NA	NA	NA
CCPP	chr19	28760001	28770000	NA	0	NA	NA	NA
PPLL	chr19	28760001	28770000	NA	0	NA	NA	NA
WWLL	chr19	28760001	28770000	NA	0	NA	NA	NA
WWLL	chr19	28770001	28780000	NA	0	NA	NA	NA
CCPP	chr19	28770001	28780000	NA	0	NA	NA	NA
PPLL	chr19	28770001	28780000	NA	0	NA	NA	NA
PPLL	chr19	28780001	28790000	NA	0	NA	NA	NA
WWLL	chr19	28780001	28790000	NA	0	NA	NA	NA
CCPP	chr19	28780001	28790000	NA	0	NA	NA	NA
CCPP	chr19	28790001	28800000	NA	0	NA	NA	NA
PPLL	chr19	28790001	28800000	NA	0	NA	NA	NA
WWLL	chr19	28790001	28800000	NA	0	NA	NA	NA
CCPP	chr19	28800001	28810000	NA	0	NA	NA	NA
PPLL	chr19	28800001	28810000	NA	0	NA	NA	NA
WWLL	chr19	28800001	28810000	NA	0	NA	NA	NA
CCPP	chr19	28810001	28820000	NA	0	NA	NA	NA
PPLL	chr19	28810001	28820000	NA	0	NA	NA	NA
WWLL	chr19	28810001	28820000	NA	0	NA	NA	NA
WWLL	chr19	28820001	28830000	NA	0	NA	NA	NA
CCPP	chr19	28820001	28830000	NA	0	NA	NA	NA
PPLL	chr19	28820001	28830000	NA	0	NA	NA	NA
WWLL	chr19	28830001	28840000	NA	0	NA	NA	NA
PPLL	chr19	28830001	28840000	NA	0	NA	NA	NA
CCPP	chr19	28830001	28840000	NA	0	NA	NA	NA
CCPP	chr19	28840001	28850000	NA	0	NA	NA	NA
PPLL	chr19	28840001	28850000	NA	0	NA	NA	NA
WWLL	chr19	28840001	28850000	NA	0	NA	NA	NA
CCPP	chr19	28850001	28860000	NA	0	NA	NA	NA
PPLL	chr19	28850001	28860000	NA	0	NA	NA	NA
WWLL	chr19	28850001	28860000	NA	0	NA	NA	NA
WWLL	chr19	28860001	28870000	0.0	2	0	182	0
CCPP	chr19	28860001	28870000	0.0	2	0	56	34
PPLL	chr19	28860001	28870000	0.0	2	0	182	0
PPLL	chr19	28870001	28880000	NA	0	NA	NA	NA
WWLL	chr19	28870001	28880000	NA	0	NA	NA	NA
CCPP	chr19	28870001	28880000	NA	0	NA	NA	NA
PPLL	chr19	28880001	28890000	NA	0	NA	NA	NA
WWLL	chr19	28880001	28890000	NA	0	NA	NA	NA
CCPP	chr19	28880001	28890000	NA	0	NA	NA	NA
CCPP	chr19	28890001	28900000	NA	0	NA	NA	NA
PPLL	chr19	28890001	28900000	NA	0	NA	NA	NA
WWLL	chr19	28890001	28900000	NA	0	NA	NA	NA
CCPP	chr19	28900001	28910000	NA	0	NA	NA	NA
PPLL	chr19	28900001	28910000	NA	0	NA	NA	NA
WWLL	chr19	28900001	28910000	NA	0	NA	NA	NA
CCPP	chr19	28910001	28920000	NA	0	NA	NA	NA
PPLL	chr19	28910001	28920000	NA	0	NA	NA	NA
WWLL	chr19	28910001	28920000	NA	0	NA	NA	NA
CCPP	chr19	28920001	28930000	0.0	25	0	700	425
PPLL	chr19	28920001	28930000	0.0	25	0	2275	0
WWLL	chr19	28920001	28930000	0.0	25	0	2275	0
WWLL	chr19	28930001	28940000	0.0	31	0	2221	600
PPLL	chr19	28930001	28940000	0.0	31	0	2821	0
CCPP	chr19	28930001	28940000	0.0	31	0	1395	0
CCPP	chr19	28940001	28950000	NA	0	NA	NA	NA
PPLL	chr19	28940001	28950000	NA	0	NA	NA	NA
WWLL	chr19	28940001	28950000	NA	0	NA	NA	NA
CCPP	chr19	28950001	28960000	NA	0	NA	NA	NA
PPLL	chr19	28950001	28960000	NA	0	NA	NA	NA
WWLL	chr19	28950001	28960000	NA	0	NA	NA	NA
CCPP	chr19	28960001	28970000	NA	0	NA	NA	NA
PPLL	chr19	28960001	28970000	NA	0	NA	NA	NA
WWLL	chr19	28960001	28970000	NA	0	NA	NA	NA
CCPP	chr19	28970001	28980000	NA	0	NA	NA	NA
PPLL	chr19	28970001	28980000	NA	0	NA	NA	NA
WWLL	chr19	28970001	28980000	NA	0	NA	NA	NA
WWLL	chr19	28980001	28990000	NA	0	NA	NA	NA
PPLL	chr19	28980001	28990000	NA	0	NA	NA	NA
CCPP	chr19	28980001	28990000	NA	0	NA	NA	NA
CCPP	chr19	28990001	29000000	0.0	69	0	2782	323
PPLL	chr19	28990001	29000000	0.0	69	0	5929	350
WWLL	chr19	28990001	29000000	0.0	69	0	6279	0
CCPP	chr19	29000001	29010000	0.0	117	0	5265	0
PPLL	chr19	29000001	29010000	0.0	117	0	8172	2475
WWLL	chr19	29000001	29010000	0.0	117	0	10572	75
CCPP	chr19	29010001	29020000	NA	0	NA	NA	NA
PPLL	chr19	29010001	29020000	NA	0	NA	NA	NA
WWLL	chr19	29010001	29020000	NA	0	NA	NA	NA
WWLL	chr19	29020001	29030000	NA	0	NA	NA	NA
PPLL	chr19	29020001	29030000	NA	0	NA	NA	NA
CCPP	chr19	29020001	29030000	NA	0	NA	NA	NA
CCPP	chr19	29030001	29040000	NA	0	NA	NA	NA
PPLL	chr19	29030001	29040000	NA	0	NA	NA	NA
WWLL	chr19	29030001	29040000	NA	0	NA	NA	NA
CCPP	chr19	29040001	29050000	NA	0	NA	NA	NA
PPLL	chr19	29040001	29050000	NA	0	NA	NA	NA
WWLL	chr19	29040001	29050000	NA	0	NA	NA	NA
CCPP	chr19	29050001	29060000	NA	0	NA	NA	NA
PPLL	chr19	29050001	29060000	NA	0	NA	NA	NA
WWLL	chr19	29050001	29060000	NA	0	NA	NA	NA
PPLL	chr19	29060001	29070000	NA	0	NA	NA	NA
WWLL	chr19	29060001	29070000	NA	0	NA	NA	NA
CCPP	chr19	29060001	29070000	NA	0	NA	NA	NA
PPLL	chr19	29070001	29080000	NA	0	NA	NA	NA
WWLL	chr19	29070001	29080000	NA	0	NA	NA	NA
CCPP	chr19	29070001	29080000	NA	0	NA	NA	NA
WWLL	chr19	29080001	29090000	NA	0	NA	NA	NA
PPLL	chr19	29080001	29090000	NA	0	NA	NA	NA
CCPP	chr19	29080001	29090000	NA	0	NA	NA	NA
CCPP	chr19	29090001	29100000	NA	0	NA	NA	NA
PPLL	chr19	29090001	29100000	NA	0	NA	NA	NA
WWLL	chr19	29090001	29100000	NA	0	NA	NA	NA
CCPP	chr19	29100001	29110000	NA	0	NA	NA	NA
PPLL	chr19	29100001	29110000	NA	0	NA	NA	NA
WWLL	chr19	29100001	29110000	NA	0	NA	NA	NA
CCPP	chr19	29110001	29120000	NA	0	NA	NA	NA
PPLL	chr19	29110001	29120000	NA	0	NA	NA	NA
WWLL	chr19	29110001	29120000	NA	0	NA	NA	NA
CCPP	chr19	29120001	29130000	NA	0	NA	NA	NA
PPLL	chr19	29120001	29130000	NA	0	NA	NA	NA
WWLL	chr19	29120001	29130000	NA	0	NA	NA	NA
PPLL	chr19	29130001	29140000	NA	0	NA	NA	NA
WWLL	chr19	29130001	29140000	NA	0	NA	NA	NA
CCPP	chr19	29130001	29140000	NA	0	NA	NA	NA
CCPP	chr19	29140001	29150000	NA	0	NA	NA	NA
PPLL	chr19	29140001	29150000	NA	0	NA	NA	NA
WWLL	chr19	29140001	29150000	NA	0	NA	NA	NA
CCPP	chr19	29150001	29160000	NA	0	NA	NA	NA
PPLL	chr19	29150001	29160000	NA	0	NA	NA	NA
WWLL	chr19	29150001	29160000	NA	0	NA	NA	NA
CCPP	chr19	29160001	29170000	NA	0	NA	NA	NA
PPLL	chr19	29160001	29170000	NA	0	NA	NA	NA
WWLL	chr19	29160001	29170000	NA	0	NA	NA	NA
CCPP	chr19	29170001	29180000	NA	0	NA	NA	NA
PPLL	chr19	29170001	29180000	NA	0	NA	NA	NA
WWLL	chr19	29170001	29180000	NA	0	NA	NA	NA
WWLL	chr19	29180001	29190000	NA	0	NA	NA	NA
PPLL	chr19	29180001	29190000	NA	0	NA	NA	NA
CCPP	chr19	29180001	29190000	NA	0	NA	NA	NA
CCPP	chr19	29190001	29200000	NA	0	NA	NA	NA
PPLL	chr19	29190001	29200000	NA	0	NA	NA	NA
WWLL	chr19	29190001	29200000	NA	0	NA	NA	NA
CCPP	chr19	29200001	29210000	NA	0	NA	NA	NA
PPLL	chr19	29200001	29210000	NA	0	NA	NA	NA
WWLL	chr19	29200001	29210000	NA	0	NA	NA	NA
CCPP	chr19	29210001	29220000	NA	0	NA	NA	NA
PPLL	chr19	29210001	29220000	NA	0	NA	NA	NA
WWLL	chr19	29210001	29220000	NA	0	NA	NA	NA
CCPP	chr19	29220001	29230000	NA	0	NA	NA	NA
PPLL	chr19	29220001	29230000	NA	0	NA	NA	NA
WWLL	chr19	29220001	29230000	NA	0	NA	NA	NA
WWLL	chr19	29230001	29240000	NA	0	NA	NA	NA
PPLL	chr19	29230001	29240000	NA	0	NA	NA	NA
CCPP	chr19	29230001	29240000	NA	0	NA	NA	NA
