gene_id	chr	start	stop	gene
ENSMUSG00000077821	9	72033198	72033287	Gm27450
ENSMUSG00000102874	9	72040552	72043235	Gm37137
ENSMUSG00000098915	9	72060937	72061549	Rpl15-ps2
ENSMUSG00000084619	9	72121806	72121904	Gm25045
ENSMUSG00000099253	9	72128587	72129391	Gm7863
ENSMUSG00000061390	9	72174580	72174958	Uba52-ps
ENSMUSG00000099020	9	72179183	72179758	Gm27159
ENSMUSG00000099190	9	72207706	72230306	Gm27188
ENSMUSG00000098412	9	72209555	72210170	Gm7870
ENSMUSG00000089530	9	72257036	72257139	Gm25163
ENSMUSG00000098340	9	72268614	72274856	Gm27253
ENSMUSG00000038535	9	72274860	72363777	Zfp280d
ENSMUSG00000098492	9	72289667	72290111	Gm19353
ENSMUSG00000098893	9	72292542	72293340	Gm17828
ENSMUSG00000102225	9	72315131	72317136	Gm37983
ENSMUSG00000103133	9	72355075	72356633	Gm37303
ENSMUSG00000103388	9	72357227	72358214	Gm37581
ENSMUSG00000097211	9	72361735	72409945	BC065403
ENSMUSG00000102925	9	72384389	72387142	Gm37150
ENSMUSG00000098959	9	72395974	72404510	Gm27230
ENSMUSG00000098801	9	72409268	72409878	Gm27255
ENSMUSG00000099019	9	72431127	72431643	Gm27254
ENSMUSG00000032221	9	72438011	72462025	Mns1
ENSMUSG00000103445	9	72440760	72444006	Gm36948
ENSMUSG00000098778	9	72441079	72441779	Gm27231
ENSMUSG00000090626	9	72450394	72492212	Tex9
ENSMUSG00000095555	9	72511209	72511334	Gm28010
ENSMUSG00000096986	9	72518250	72531858	4930509E16Rik
ENSMUSG00000037674	9	72532240	72622937	Rfx7
ENSMUSG00000099310	9	72551728	72551935	Gm19427
ENSMUSG00000102672	9	72594923	72597007	Gm37105
ENSMUSG00000098275	9	72606381	72607197	Gm18014
ENSMUSG00000099051	9	72613790	72617053	Gm27241
ENSMUSG00000098573	9	72618693	72619520	Gm27232
ENSMUSG00000064735	9	72633447	72633553	Gm23057
ENSMUSG00000032216	9	72662346	72749852	Nedd4
ENSMUSG00000104273	9	72687224	72688715	A530064N14Rik
ENSMUSG00000102573	9	72691549	72695050	Gm7265
ENSMUSG00000104066	9	72716960	72717171	Gm37955
ENSMUSG00000102411	9	72728140	72730888	Gm36936
ENSMUSG00000098294	9	72774063	72776225	Gm27204
ENSMUSG00000036030	9	72806874	72917291	Prtg
ENSMUSG00000098471	9	72827257	72827563	Gm27203
ENSMUSG00000102971	9	72869652	72871561	A730062M13Rik
ENSMUSG00000102330	9	72889045	72890485	Gm37234
ENSMUSG00000034910	9	72925645	72952181	Pygo1
ENSMUSG00000092192	9	72958785	72973064	Dyx1c1
ENSMUSG00000089865	9	72958852	73016319	Gm44503
ENSMUSG00000096559	9	72969602	72969708	Gm23567
ENSMUSG00000102797	9	72972285	72973558	Gm37710
ENSMUSG00000086158	9	72979722	72985382	Ccpg1os
ENSMUSG00000034563	9	72985429	73016340	Ccpg1
ENSMUSG00000098589	9	73005201	73005322	Gm27353
ENSMUSG00000079469	9	73007419	73040378	Pigb
ENSMUSG00000102305	9	73024293	73026139	Gm38192
ENSMUSG00000098332	9	73039718	73042779	2310009A05Rik
ENSMUSG00000032202	9	73044854	73097629	Rab27a
ENSMUSG00000098468	9	73060951	73061257	Gm27186
ENSMUSG00000092622	9	73101836	73104438	Khdc3
ENSMUSG00000092310	9	73102470	73117920	Gm20509
ENSMUSG00000032215	9	73113426	73123333	Rsl24d1
ENSMUSG00000103556	9	73132689	73134921	Gm38215
ENSMUSG00000066478	9	73175429	73175741	Gm5745
ENSMUSG00000098875	9	73192483	73268115	Gm27211
ENSMUSG00000062151	9	73479422	73968966	Unc13c
ENSMUSG00000103832	9	73551843	73553870	Gm37611
ENSMUSG00000099064	9	73676533	73676692	Gm27148
ENSMUSG00000084426	9	73795128	73795257	Gm25105
ENSMUSG00000103202	9	73857108	73860178	Gm37326
ENSMUSG00000095631	9	74059339	74059457	n-R5s86
ENSMUSG00000044976	9	74110356	74283308	Wdr72
ENSMUSG00000084725	9	74362610	74362724	Gm24141
ENSMUSG00000098313	9	74364586	74365063	Nr1h2-ps
ENSMUSG00000101526	9	74560582	74561378	Gm28622
ENSMUSG00000098748	9	74568238	74568427	Gm27189
ENSMUSG00000098272	9	74709262	74709568	Gm27233
ENSMUSG00000088635	9	74782070	74782212	Gm22315
ENSMUSG00000066477	9	74847983	74860134	Gm16551
ENSMUSG00000093662	9	74848463	74891476	Gm20649
ENSMUSG00000101596	9	74852909	74855385	Gm28182
ENSMUSG00000043013	9	74861921	74891781	Onecut1
ENSMUSG00000034858	9	74952884	75032468	Fam214a
ENSMUSG00000007656	9	75037614	75060313	Arpp19
ENSMUSG00000111027	9	75061354	75062047	Gm2981
ENSMUSG00000034593	9	75071015	75223688	Myo5a
ENSMUSG00000090001	9	75098598	75099140	Gm9719
ENSMUSG00000089651	9	75132959	75134181	Gm16353
ENSMUSG00000033590	9	75232020	75305451	Myo5c
ENSMUSG00000032192	9	75306288	75345876	Gnb5
ENSMUSG00000111348	9	75310335	75314871	Gm19531
ENSMUSG00000110824	9	75317072	75342842	Gm48677
ENSMUSG00000032191	9	75347758	75351632	Bcl2l10
ENSMUSG00000042688	9	75369062	75410005	Mapk6
ENSMUSG00000111545	9	75372784	75373099	Gm18015
ENSMUSG00000111495	9	75374611	75375948	Gm5366
ENSMUSG00000097021	9	75410184	75417709	4933433G15Rik
ENSMUSG00000042487	9	75441524	75466432	Leo1
ENSMUSG00000109032	9	75468616	75486681	Gm7972
ENSMUSG00000058587	9	75497707	75559657	Tmod3
ENSMUSG00000111228	9	75520374	75520502	Gm48789
ENSMUSG00000032186	9	75565621	75611325	Tmod2
ENSMUSG00000110895	9	75582739	75585109	Gm48822
ENSMUSG00000032184	9	75625741	75637771	Lysmd2
ENSMUSG00000032181	9	75643189	75684056	Scg3
ENSMUSG00000102176	9	75666652	75667339	Gm37871
ENSMUSG00000098232	9	75693653	75694659	Gm3671
ENSMUSG00000032179	9	75775364	75900310	Bmp5
ENSMUSG00000110817	9	75876260	75877713	Gm47723
ENSMUSG00000097836	9	75897843	76015192	Gm26903
ENSMUSG00000105435	9	75911422	75911525	Gm44355
ENSMUSG00000111119	9	75964204	75964485	Gm34005
ENSMUSG00000093025	9	75970944	75971027	Gm25300
ENSMUSG00000007908	9	76014855	76136350	Hmgcll1
ENSMUSG00000103354	9	76067449	76070946	Gm38083
ENSMUSG00000059383	9	76164102	76213657	Gfral
ENSMUSG00000032360	9	76225880	76323856	Hcrtr2
ENSMUSG00000098894	9	76319577	76320846	Gm27234
ENSMUSG00000032358	9	76490054	76567116	Fam83b
ENSMUSG00000098335	9	76650381	76651134	Gm27156
ENSMUSG00000098924	9	76658075	76658450	Gm27245
ENSMUSG00000077144	9	76716628	76716747	Gm22938
ENSMUSG00000111222	9	76754767	76786516	Gm34158
ENSMUSG00000099239	9	76760112	76761009	Gm27155
ENSMUSG00000084502	9	76773232	76773524	Gm23791
ENSMUSG00000110839	9	76804116	76823062	Gm47800
ENSMUSG00000098888	9	76869186	76869483	Gm18486
ENSMUSG00000032357	9	76951693	77045794	Tinag
ENSMUSG00000098333	9	76989782	76990019	Gm27158
ENSMUSG00000098370	9	77046682	77051953	Gm19541
ENSMUSG00000099138	9	77097191	77099390	Gm5746
ENSMUSG00000032355	9	77102081	77352969	Mlip
ENSMUSG00000098668	9	77294838	77295239	Gm27210
ENSMUSG00000102783	9	77302067	77303075	Gm38254
ENSMUSG00000103794	9	77357352	77357902	4930590H14Rik
ENSMUSG00000099170	9	77366412	77399418	5730403I07Rik
ENSMUSG00000032352	9	77430823	77544870	Lrrc1
ENSMUSG00000099094	9	77544959	77546467	Gm19569
ENSMUSG00000098895	9	77552633	77553833	Gm21013
ENSMUSG00000093211	9	77577714	77577789	Gm25250
ENSMUSG00000044938	9	77636500	77660127	Klhl31
ENSMUSG00000111225	9	77692197	77730279	Gm47790
ENSMUSG00000110838	9	77706558	77707882	Gm47789
ENSMUSG00000111014	9	77730737	77733268	Gm47795
ENSMUSG00000032350	9	77754535	77794485	Gclc
ENSMUSG00000111253	9	77807036	77809793	Gm34654
ENSMUSG00000111250	9	77836030	77848111	Gm47818
ENSMUSG00000111580	9	77851708	77852045	Gm19572
ENSMUSG00000110724	9	77901529	77902619	Gm47824
ENSMUSG00000032349	9	77917364	77984519	Elovl5
ENSMUSG00000111610	9	77992599	78002261	Gm34829
ENSMUSG00000077730	9	78013972	78014098	Gm23609
ENSMUSG00000111335	9	78015018	78020703	Gm39375
ENSMUSG00000111850	9	78027945	78028089	Gm47829
ENSMUSG00000023333	9	78051924	78065624	Gcm1
ENSMUSG00000111596	9	78068851	78069437	Gm8058
ENSMUSG00000001366	9	78081499	78109065	Fbxo9
ENSMUSG00000009828	9	78109192	78172107	Ick
ENSMUSG00000065037	9	78175303	78175633	Rn7sk
ENSMUSG00000097574	9	78175914	78178879	C920006O11Rik
ENSMUSG00000032348	9	78182774	78209349	Gsta4
ENSMUSG00000111015	9	78213378	78214845	Gm3126
ENSMUSG00000074183	9	78230656	78242684	Gsta1
ENSMUSG00000110919	9	78245550	78246135	Dppa5b
ENSMUSG00000111709	9	78257129	78269166	Gm3776
ENSMUSG00000111423	9	78271998	78272583	Dppa5c
ENSMUSG00000074179	9	78289923	78305525	Gm10639
ENSMUSG00000066463	9	78311972	78314796	Omt2a
ENSMUSG00000090802	9	78321299	78322354	Gm8074
ENSMUSG00000038750	9	78327589	78329620	Omt2b
ENSMUSG00000057933	9	78331018	78355788	Gsta2
ENSMUSG00000060461	9	78367052	78368177	Dppa5a
ENSMUSG00000032346	9	78376109	78378725	Ooep
ENSMUSG00000083032	9	78388901	78389467	Gm8087
ENSMUSG00000090724	9	78394956	78396158	4930542C12Rik
ENSMUSG00000070291	9	78395777	78423587	Ddx43
ENSMUSG00000087052	9	78427507	78430805	Gm8093
ENSMUSG00000032344	9	78430526	78443237	Cgas
ENSMUSG00000090317	9	78447865	78448786	Gm17324
ENSMUSG00000032342	9	78448208	78475348	Mto1
ENSMUSG00000037742	9	78478449	78489151	Eef1a1
ENSMUSG00000076138	9	78478528	78478635	Gm26377
ENSMUSG00000111417	9	78520546	78522157	Gm47430
ENSMUSG00000049624	9	78536488	78588041	Slc17a5
ENSMUSG00000046186	9	78615546	78716253	Cd109
ENSMUSG00000091147	9	78629374	78630128	4921509A06Rik
ENSMUSG00000111139	9	78765388	78765600	Gm47497
ENSMUSG00000110809	9	78767107	78767532	Gm46138
ENSMUSG00000059422	9	78820638	78821838	Gm8116
ENSMUSG00000111081	9	78936559	78936783	Gm47498
ENSMUSG00000111309	9	78942338	78943636	Gm18863
ENSMUSG00000111363	9	79026940	79029752	Gm35024
ENSMUSG00000110923	9	79159621	79202007	Gm47499
ENSMUSG00000111638	9	79215121	79267651	Gm47501
ENSMUSG00000102020	9	79238620	79239058	Gm28620
ENSMUSG00000111670	9	79263892	79264275	Gm47500
ENSMUSG00000110856	9	79342236	79342940	Gm49264
ENSMUSG00000111492	9	79346321	79346626	Aldoa-ps3
ENSMUSG00000111336	9	79346774	79347526	Aldoa-ps4
ENSMUSG00000111633	9	79378119	79390855	Gm39377
ENSMUSG00000111560	9	79395203	79395469	Gm35262
ENSMUSG00000111765	9	79444037	79519302	Gm10635
ENSMUSG00000111207	9	79573808	79574545	Gm8125
ENSMUSG00000032332	9	79598991	79718831	Col12a1
ENSMUSG00000086608	9	79688776	79690907	4930562D21Rik
ENSMUSG00000032330	9	79755361	79759878	Cox7a2
ENSMUSG00000032328	9	79768943	79793507	Tmem30a
ENSMUSG00000086918	9	79793641	79803235	4930429F24Rik
ENSMUSG00000034898	9	79815051	80012851	Filip1
ENSMUSG00000092565	9	79838108	79838387	Gm20477
ENSMUSG00000092581	9	79913200	79913631	Gm3211
ENSMUSG00000111827	9	80003838	80005407	Gm8131
ENSMUSG00000088908	9	80037429	80037714	Gm25433
ENSMUSG00000111574	9	80043871	80044216	Gm46146
ENSMUSG00000034252	9	80066903	80144953	Senp6
ENSMUSG00000093779	9	80073429	80073756	Gm20648
ENSMUSG00000084917	9	80118895	80121937	Gm17477
ENSMUSG00000033577	9	80165031	80311729	Myo6
ENSMUSG00000099016	9	80263306	80265450	Gm27227
ENSMUSG00000032343	9	80313330	80465481	Impg1
ENSMUSG00000111267	9	80451248	80452166	Gm18292
ENSMUSG00000111510	9	80544763	80601097	Gm48387
ENSMUSG00000111717	9	80709995	80713723	Gm39380
ENSMUSG00000098685	9	80802651	80864861	Gm27224
ENSMUSG00000098935	9	80926034	80927213	Gm27225
ENSMUSG00000097655	9	80955436	81203591	Gm26713
ENSMUSG00000099085	9	81016088	81016958	Gm8151
ENSMUSG00000098429	9	81455397	81460966	Gm27226
ENSMUSG00000049511	9	81628291	81633828	Htr1b
ENSMUSG00000097466	9	81631551	81645156	D430036J16Rik
ENSMUSG00000079225	9	81677598	81678677	Gm9531
ENSMUSG00000097241	9	81776695	81858891	Gm26907
ENSMUSG00000043289	9	81863670	82206007	Mei4
ENSMUSG00000103536	9	82028580	82029183	Gm37837
ENSMUSG00000110748	9	82196479	82197195	Gm19228
ENSMUSG00000081273	9	82202648	82203398	Gm15896
ENSMUSG00000077415	9	82247848	82247978	Gm23748
ENSMUSG00000111697	9	82249931	82260208	Gm35548
ENSMUSG00000099266	9	82260293	82263485	1700063H06Rik
ENSMUSG00000089066	9	82439414	82439474	Gm22836
ENSMUSG00000088760	9	82463356	82463452	Gm24393
ENSMUSG00000098420	9	82524991	82525318	Gm27249
ENSMUSG00000032251	9	82829540	82847687	Irak1bp1
ENSMUSG00000032253	9	82866159	82975516	Phip
ENSMUSG00000111839	9	83008603	83042603	Gm39383
ENSMUSG00000099188	9	83073223	83073388	Gm27248
ENSMUSG00000111774	9	83098224	83106330	Gm38398
ENSMUSG00000066456	9	83109948	83146685	Hmgn3
ENSMUSG00000102882	9	83114108	83116864	Gm2065
ENSMUSG00000101144	9	83145915	83147364	Gm29054
ENSMUSG00000104080	9	83174647	83175777	Gm38279
ENSMUSG00000098747	9	83240481	83254540	Gm27216
ENSMUSG00000111443	9	83346159	83353978	Gm46123
ENSMUSG00000032258	9	83390293	83441127	Lca5
ENSMUSG00000058838	9	83409660	83410126	Rps27a-ps2
ENSMUSG00000099718	9	83431547	83454573	Gm2087
ENSMUSG00000103044	9	83447559	83450179	Gm37307
ENSMUSG00000099816	9	83480032	83480419	Gm28552
ENSMUSG00000100027	9	83497666	83498071	Gm28477
ENSMUSG00000032261	9	83548327	83638801	Sh3bgrl2
ENSMUSG00000110950	9	83571560	83573289	Gm39384
ENSMUSG00000111820	9	83678081	83687525	Gm36120
ENSMUSG00000100155	9	83691475	83693223	Gm2109
ENSMUSG00000032262	9	83778692	83806277	Elovl4
ENSMUSG00000038379	9	83834689	83872389	Ttk
ENSMUSG00000111769	9	83921709	83925022	Gm36278
ENSMUSG00000032263	9	83925145	84124240	Bckdhb
ENSMUSG00000101392	9	83938369	83938475	Gm29163
ENSMUSG00000101077	9	83965984	83967007	Gm29164
ENSMUSG00000111757	9	84009139	84024817	Gm46124
ENSMUSG00000077666	9	84188355	84188539	Gm26146
ENSMUSG00000111616	9	84385307	84386555	Gm18487
ENSMUSG00000099927	9	84423984	84424781	Gm8226
ENSMUSG00000111245	9	84577960	84613684	Gm39388
ENSMUSG00000065122	9	84649496	84649659	Gm26126
ENSMUSG00000111770	9	84676576	84677002	Gm48811
ENSMUSG00000099724	9	84774398	84857691	4930554C24Rik
ENSMUSG00000111500	9	84858707	84862914	Gm48820
ENSMUSG00000102064	9	84890545	84890749	Gm28625
ENSMUSG00000110783	9	84892120	84924633	Gm48821
ENSMUSG00000099779	9	84973053	84976515	Gm8228
ENSMUSG00000101673	9	85104765	85105209	Gm28070
ENSMUSG00000111281	9	85221196	85234582	Gm48830
ENSMUSG00000111822	9	85238908	85240041	Gm48831
ENSMUSG00000079433	9	85312773	85312860	Gm11114
ENSMUSG00000032265	9	85320439	85327348	Tent5a
ENSMUSG00000111840	9	85332352	85348065	Gm48832
ENSMUSG00000103368	9	85342511	85344351	Gm36927
ENSMUSG00000111663	9	85418035	85419158	Gm48833
ENSMUSG00000065274	9	85472734	85472869	Gm25125
ENSMUSG00000110956	9	85519493	85553765	Gm48834
ENSMUSG00000111386	9	85637289	85639567	Gm48842
ENSMUSG00000035941	9	85687360	85749334	Ibtk
ENSMUSG00000103715	9	85749078	85750429	4933431K14Rik
ENSMUSG00000065706	9	85772351	85772480	Gm22830
ENSMUSG00000099980	9	85781868	85782627	Gm5619
ENSMUSG00000100019	9	85789764	85790571	Gm18766
ENSMUSG00000056031	9	85820241	85844323	9330154J02Rik
ENSMUSG00000035274	9	85842380	85847040	Tpbg
ENSMUSG00000110946	9	85941038	85943200	Gm47604
ENSMUSG00000111418	9	86173925	86176015	Gm18016
ENSMUSG00000032415	9	86307306	86464950	Ube2cbp
ENSMUSG00000083731	9	86316141	86316684	Gm16202
ENSMUSG00000034973	9	86467154	86555923	Dop1a
ENSMUSG00000103731	9	86546682	86547153	Gm17530
ENSMUSG00000056131	9	86554377	86571842	Pgm3
ENSMUSG00000032417	9	86571991	86574899	Rwdd2a
ENSMUSG00000032418	9	86581371	86695953	Me1
ENSMUSG00000102259	9	86684050	86685208	Gm38230
ENSMUSG00000087466	9	86695460	86701253	A330041J22Rik
ENSMUSG00000093074	9	86699043	86699156	Gm25949
ENSMUSG00000089373	9	86703819	86703946	Gm22138
ENSMUSG00000104120	9	86712004	86714526	Gm37484
ENSMUSG00000033491	9	86743649	86758443	Prss35
ENSMUSG00000033419	9	86765923	86880654	Snap91
ENSMUSG00000103891	9	86784547	86786855	Gm37941
ENSMUSG00000111874	9	86981991	87006163	Gm36539
ENSMUSG00000047897	9	87015537	87019917	Ripply2
ENSMUSG00000032872	9	87022014	87077774	Cyb5r4
ENSMUSG00000099539	9	87127334	87127816	Gm8282
ENSMUSG00000042761	9	87144306	87184045	Mrap2
ENSMUSG00000102830	9	87188336	87189413	Gm37012
ENSMUSG00000056919	9	87189577	87255536	Cep162
ENSMUSG00000087731	9	87200109	87200242	Gm24649
ENSMUSG00000099385	9	87394250	87394727	Gm9540
ENSMUSG00000102683	9	87498112	87498498	Gm37375
ENSMUSG00000032419	9	87702800	87731260	Tbx18
ENSMUSG00000103710	9	87729285	87732090	D030062O11Rik
ENSMUSG00000102684	9	87738192	87740020	Gm37374
ENSMUSG00000102043	9	87769770	87770271	Gm9541
ENSMUSG00000093937	9	87888456	87888587	Gm25528
ENSMUSG00000077553	9	88021420	88021549	Gm23176
ENSMUSG00000099584	9	88039089	88039692	Gm28877
ENSMUSG00000099886	9	88121295	88122765	Gm2324
ENSMUSG00000102075	9	88145969	88146557	Gm5368
ENSMUSG00000100782	9	88259895	88263035	Gm28231
ENSMUSG00000100337	9	88280369	88281190	Gm5066
ENSMUSG00000111795	9	88286724	88287153	Gm47620
ENSMUSG00000032420	9	88327197	88372092	Nt5e
ENSMUSG00000032422	9	88376750	88438958	Snx14
ENSMUSG00000066443	9	88390837	88391317	Gm10163
ENSMUSG00000092541	9	88407432	88456616	Gm20537
ENSMUSG00000101335	9	88441500	88443652	Gm28229
ENSMUSG00000032423	9	88447009	88482574	Syncrip
ENSMUSG00000097195	9	88521050	88522929	Snhg5
ENSMUSG00000094263	9	88521529	88521600	Snord50a
ENSMUSG00000094179	9	88521797	88521868	Snord50b
ENSMUSG00000084703	9	88526679	88526794	Gm22985
ENSMUSG00000032425	9	88548020	88571061	Zfp949
ENSMUSG00000092805	9	88553236	88553525	Gm26461
ENSMUSG00000090693	9	88580891	88588819	Trim43a
ENSMUSG00000097073	9	88595325	88599516	9430037G07Rik
ENSMUSG00000099389	9	88597410	88597743	Gm29603
ENSMUSG00000095772	9	88598348	88598419	Gm23017
ENSMUSG00000103967	9	88680939	88681926	Gm38214
ENSMUSG00000102533	9	88682932	88686186	Gm37226
ENSMUSG00000079427	9	88688602	88720296	Mthfsl
ENSMUSG00000074149	9	88719629	88806264	Gm10634
ENSMUSG00000099974	9	88723285	88731914	Bcl2a1d
ENSMUSG00000103165	9	88731998	88732997	Gm37560
ENSMUSG00000077258	9	88770355	88770481	Gm26082
ENSMUSG00000103837	9	88826604	88826813	Gm37614
ENSMUSG00000101698	9	88827522	88828425	Gm29562
ENSMUSG00000067399	9	88839164	88848190	Trim43c
ENSMUSG00000097177	9	88840236	88858870	9330159M07Rik
ENSMUSG00000101865	9	88856756	88857086	Gm9775
ENSMUSG00000096191	9	88857693	88857764	Gm26135
ENSMUSG00000097677	9	88859011	88883554	Gm26611
ENSMUSG00000099930	9	88878994	88937342	Gm2396
ENSMUSG00000077554	9	88917832	88917956	Gm23707
ENSMUSG00000102037	9	88956900	88962419	Bcl2a1a
ENSMUSG00000103581	9	88980921	88984176	Gm37833
ENSMUSG00000103336	9	88985191	88986178	Gm37993
ENSMUSG00000096473	9	89075336	89075407	Gm24463
ENSMUSG00000100602	9	89076012	89076342	Gm19498
ENSMUSG00000079162	9	89084624	89092835	Trim43b
ENSMUSG00000074146	9	89113111	89177887	4930579C12Rik
ENSMUSG00000077465	9	89158999	89159126	Gm26423
ENSMUSG00000089929	9	89199209	89207827	Bcl2a1b
ENSMUSG00000100838	9	89199379	89215471	Gm29094
ENSMUSG00000066442	9	89210676	89377713	Mthfs
ENSMUSG00000103247	9	89259525	89263395	Gm38091
ENSMUSG00000111806	9	89550698	89560384	Gm47403
ENSMUSG00000039313	9	89587216	89623125	Minar1
ENSMUSG00000111274	9	89638072	89646002	Gm47409
ENSMUSG00000111569	9	89667273	89668471	Gm47410
ENSMUSG00000032353	9	89699206	89705068	Tmed3
ENSMUSG00000047606	9	89725245	89738475	Ankrd34c
ENSMUSG00000100523	9	89759003	89759465	Gm29608
ENSMUSG00000065596	9	89802260	89802328	Mir184
ENSMUSG00000098727	9	89802870	89806055	1700017I07Rik
ENSMUSG00000098627	9	89826519	89864028	4930524O08Rik
ENSMUSG00000032356	9	89909908	90026977	Rasgrf1
ENSMUSG00000088976	9	90031307	90031574	Gm23759
ENSMUSG00000100060	9	90033243	90033885	Gm17944
ENSMUSG00000032359	9	90054152	90076089	Ctsh
ENSMUSG00000062270	9	90091665	90114774	Morf4l1
ENSMUSG00000096976	9	90094178	90095902	Gm26882
ENSMUSG00000096647	9	90118937	90119807	Gm6223
ENSMUSG00000104263	9	90156460	90159804	9430062P05Rik
ENSMUSG00000032363	9	90163069	90208071	Adamts7
ENSMUSG00000037410	9	90202027	90270804	Tbc1d2b
ENSMUSG00000081520	9	90221295	90221625	Gm16200
ENSMUSG00000111666	9	90303800	90318448	Gm30849
ENSMUSG00000084652	9	90315910	90316080	Gm22717
ENSMUSG00000065881	9	90351995	90352171	Gm22866
ENSMUSG00000099366	9	90732924	90733524	Gm2497
ENSMUSG00000101938	9	90734145	90734436	Gm29605
ENSMUSG00000100663	9	90747380	90747542	Gm29604
ENSMUSG00000099512	9	90825302	90828860	Gm28703
ENSMUSG00000103547	9	90863159	90863307	Gm37665
ENSMUSG00000102076	9	90907906	90908197	Gm20561
ENSMUSG00000099406	9	90938980	90939195	Gm29408
ENSMUSG00000056904	9	91097149	91098496	Gm5620
ENSMUSG00000103938	9	91128484	91130518	Gm36960
ENSMUSG00000100568	9	91216015	91216456	Gm29602
ENSMUSG00000102814	9	91270930	91273404	Gm37812
ENSMUSG00000111210	9	91290988	91291615	Gm18378
ENSMUSG00000104286	9	91325416	91327848	Gm37457
ENSMUSG00000102568	9	91335244	91337067	Gm37040
ENSMUSG00000101608	9	91337601	91340878	Gm28652
ENSMUSG00000102406	9	91350214	91350953	A730094K22Rik
ENSMUSG00000032368	9	91358058	91365810	Zic1
ENSMUSG00000036972	9	91362413	91389348	Zic4
ENSMUSG00000102803	9	91380519	91381402	Gm37477
ENSMUSG00000100341	9	91404474	91562818	Gm29478
ENSMUSG00000104216	9	91757322	91758146	Gm37987
ENSMUSG00000087871	9	91839770	91839874	Gm26101
ENSMUSG00000109896	9	91922664	91961118	Gm31409
ENSMUSG00000095654	9	92192936	92209772	Plscr5
ENSMUSG00000032369	9	92249750	92272278	Plscr1
ENSMUSG00000098766	9	92267258	92267361	Mir6386
ENSMUSG00000032372	9	92275602	92297752	Plscr2
ENSMUSG00000101370	9	92301963	92305144	Gm29139
ENSMUSG00000074139	9	92309377	92357876	1700057G04Rik
ENSMUSG00000082623	9	92334552	92335079	Gm15493
ENSMUSG00000032377	9	92457373	92492456	Plscr4
ENSMUSG00000077400	9	92527578	92527708	Gm25417
ENSMUSG00000103622	9	92538801	92542869	Gm38391
ENSMUSG00000099610	9	92539936	92540083	Gm37545
ENSMUSG00000032374	9	92542223	92608428	Plod2
ENSMUSG00000101357	9	92612512	92612977	Gm2495
ENSMUSG00000101822	9	92691943	92692756	Gm29396
ENSMUSG00000101734	9	92717456	92795711	4933400C23Rik
ENSMUSG00000099823	9	92895832	92915791	Gm28054
ENSMUSG00000101309	9	92976226	92976558	Gm29397
ENSMUSG00000100294	9	92979914	93005739	1700034K08Rik
ENSMUSG00000098171	9	93391368	93392370	Gm9621
ENSMUSG00000111630	9	93569574	93570684	Gm47165
ENSMUSG00000111352	9	94139462	94140049	Gm5369
ENSMUSG00000064889	9	94284496	94284652	Gm24200
ENSMUSG00000101949	9	94407553	94408126	Gm5370
ENSMUSG00000099359	9	94416558	94416903	Gm28934
ENSMUSG00000045414	9	94517864	94538081	1190002N15Rik
ENSMUSG00000111019	9	94592196	94592508	Gm39404
ENSMUSG00000089551	9	94644019	94644114	Gm24178
ENSMUSG00000101595	9	94667208	94668818	Gm29395
ENSMUSG00000031129	9	94669909	95230445	Slc9a9
ENSMUSG00000089709	9	94695704	94702319	Gm16262
ENSMUSG00000098251	9	94751829	94751890	Mir7656
ENSMUSG00000111087	9	94992015	94992684	Gm47168
ENSMUSG00000033350	9	95399292	95406722	Chst2
ENSMUSG00000103755	9	95407461	95408554	Gm37805
ENSMUSG00000101281	9	95410669	95411656	Gm8449
ENSMUSG00000101459	9	95425630	95426359	Gm19193
ENSMUSG00000032407	9	95456898	95511996	U2surp
ENSMUSG00000101037	9	95512151	95513469	Gm28424
ENSMUSG00000110827	9	95554497	95558913	Gm32281
ENSMUSG00000064225	9	95559657	95568023	Paqr9
ENSMUSG00000086585	9	95618911	95648471	Gm16126
