Geneid,Chr,chr,Mouse_ID,Gene_name,Start,End,Length
Psun_G000010600,ScmyWZ3_3985_HRSCAF_4074,3,ENSMUSG00000024256,Adcyap1,230427555,230427744,1088
Psun_G000010601,ScmyWZ3_3985_HRSCAF_4074,3,ENSMUSG00000014932,Yes1,230521477,230521768,4138
Psun_G000010602,ScmyWZ3_3985_HRSCAF_4074,3,ENSMUSG00000118435,#N/A,230548870,230549216,1879
Psun_G000010603,ScmyWZ3_3985_HRSCAF_4074,3,ENSMUSG00000025747,Tyms,230582488,230583706,2101
Psun_G000015196,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000075604,Cyp11b1,36738,36976,549
Psun_G000015197,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000101026,Ly6g6g,52276,52371,1639
Psun_G000015198,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000106379,Lhfpl3,64255,64748,1157
Psun_G000015199,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000022594,Lynx1,71681,71973,509
Psun_G000015200,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000022594,Lynx1,72992,73043,3441
Psun_G000015201,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000075605,#N/A,77945,78050,513
Psun_G000015202,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000022595,#N/A,90595,90712,324
Psun_G000015203,ScmyWZ3_1570_HRSCAF_1621,4,#N/A,#N/A,96666,96979,748
Psun_G000015204,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000056665,Them6,100597,101490,1658
Psun_G000015205,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000034723,Tmx4,107307,107950,804
Psun_G000015206,ScmyWZ3_1570_HRSCAF_1621,4,#N/A,#N/A,114707,114980,294
Psun_G000015207,ScmyWZ3_1570_HRSCAF_1621,4,#N/A,#N/A,114876,115244,369
Psun_G000015208,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000046380,Jrk,116785,117249,1002
Psun_G000015209,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000022602,Arc,142527,143717,1191
Psun_G000015210,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000022602,Arc,144307,144327,1001
Psun_G000015211,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000022603,Mroh4,177518,179122,5586
Psun_G000015212,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000034730,Adgrb1,224897,225014,915
Psun_G000015213,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000034730,Adgrb1,226048,226245,1908
Psun_G000015214,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000034730,Adgrb1,233463,233508,192
Psun_G000015215,ScmyWZ3_1570_HRSCAF_1621,4,#N/A,#N/A,238632,238759,318
Psun_G000015216,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000034730,Adgrb1,239879,240095,1071
Psun_G000015217,ScmyWZ3_1570_HRSCAF_1621,4,#N/A,#N/A,253225,253349,354
Psun_G000015218,ScmyWZ3_1570_HRSCAF_1621,4,#N/A,#N/A,253730,253800,204
Psun_G000015219,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000034730,Adgrb1,254327,254626,825
Psun_G000015220,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000034730,Adgrb1,255487,255565,204
Psun_G000015221,ScmyWZ3_1570_HRSCAF_1621,4,#N/A,#N/A,256419,256566,561
Psun_G000015222,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000024383,Map3k2,258042,258305,396
Psun_G000015223,ScmyWZ3_1570_HRSCAF_1621,4,#N/A,#N/A,260946,261077,369
Psun_G000015224,ScmyWZ3_1570_HRSCAF_1621,4,#N/A,#N/A,261483,261635,207
Psun_G000015225,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000034730,Adgrb1,262313,262360,2670
Psun_G000015226,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000072487,Mroh5,972455,972614,3474
Psun_G000015227,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000059895,Ptp4a3,1012499,1013292,1514
Psun_G000015228,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000045281,Gpr20,1060990,1062066,1077
Psun_G000015229,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000079020,Slc45a4,1147929,1148222,294
Psun_G000015230,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000079020,Slc45a4,1162874,1163275,6646
Psun_G000015231,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000036661,Dennd3,1181950,1182057,4353
Psun_G000015232,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000047676,Rpsa-ps10,1266625,1266710,870
Psun_G000015233,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000022607,Ptk2,1343199,1343207,687
Psun_G000015234,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000022607,Ptk2,1399360,1399414,562
Psun_G000015235,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000022607,Ptk2,1455107,1455172,2158
Psun_G000015236,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000036698,Ago2,1528561,1528871,2745
Psun_G000015237,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000036698,Ago2,1565452,1565545,1242
Psun_G000015238,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000036698,Ago2,1569504,1569634,576
Psun_G000015239,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000036698,Ago2,1570694,1570816,465
Psun_G000015240,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000068391,Chrac1,1576522,1577260,2130
Psun_G000015241,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000047921,Trappc9,2011022,2012296,1758
Psun_G000015242,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000036760,Kcnk9,2070015,2070025,5571
Psun_G000015243,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000029217,Tec,2093656,2093671,345
Psun_G000015244,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000115146,#N/A,2317880,2318532,787
Psun_G000015245,ScmyWZ3_1570_HRSCAF_1621,4,#N/A,#N/A,2360896,2361100,333
Psun_G000015246,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000022332,Khdrbs3,4208938,4209748,1052
Psun_G000015247,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000022332,Khdrbs3,4262207,4262402,600
Psun_G000015248,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000033847,Pla2g4c,4282943,4282957,201
Psun_G000015249,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000069996,#N/A,4465864,4465986,804
Psun_G000015250,ScmyWZ3_1570_HRSCAF_1621,4,#N/A,#N/A,4488491,4488733,357
Psun_G000015251,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000116294,#N/A,4489467,4489641,186
Psun_G000015252,ScmyWZ3_1570_HRSCAF_1621,4,#N/A,#N/A,4911981,4912009,273
Psun_G000015253,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000022335,Zfat,4945073,4945080,357
Psun_G000015254,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000022335,Zfat,4977002,4977011,2871
Psun_G000015255,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000022335,Zfat,5037397,5037624,1117
Psun_G000015256,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000022335,Zfat,5050074,5050103,453
Psun_G000015257,ScmyWZ3_1570_HRSCAF_1621,4,#N/A,#N/A,5180252,5180572,321
Psun_G000015258,ScmyWZ3_1570_HRSCAF_1621,4,#N/A,#N/A,5250542,5251052,518
Psun_G000015259,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000013846,St3gal1,5847161,5851197,8775
Psun_G000015260,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000005125,Ndrg1,5988058,5988186,237
Psun_G000015261,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000005125,Ndrg1,5997699,5997959,586
Psun_G000015262,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000005125,Ndrg1,6005305,6005397,735
Psun_G000015263,ScmyWZ3_1570_HRSCAF_1621,4,#N/A,#N/A,6021962,6022069,294
Psun_G000015264,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000005124,Ccn4,6022368,6022667,1110
Psun_G000015265,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000022372,Sla,6088353,6088471,1203
Psun_G000015266,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000022372,Sla,6123599,6123830,1144
Psun_G000015267,ScmyWZ3_1570_HRSCAF_1621,4,#N/A,#N/A,6152622,6152924,561
Psun_G000015268,ScmyWZ3_1570_HRSCAF_1621,4,#N/A,#N/A,6193377,6193442,501
Psun_G000015269,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000053469,Tg,6195549,6195664,510
Psun_G000015270,ScmyWZ3_1570_HRSCAF_1621,4,#N/A,#N/A,6206781,6206941,1209
Psun_G000015271,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000053469,Tg,6216524,6216637,534
Psun_G000015272,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000053469,Tg,6224933,6225228,1314
Psun_G000015273,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000053469,Tg,6236444,6236635,3237
Psun_G000015274,ScmyWZ3_1570_HRSCAF_1621,4,#N/A,#N/A,6260273,6260454,201
Psun_G000015275,ScmyWZ3_1570_HRSCAF_1621,4,#N/A,#N/A,6261389,6261501,183
Psun_G000015276,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000072501,Phf20l1,6279688,6280293,759
Psun_G000015277,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000072501,Phf20l1,6282311,6282382,2721
Psun_G000015278,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000036944,Tmem71,6356140,6356221,555
Psun_G000015279,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000036944,Tmem71,6373219,6373243,312
Psun_G000015280,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000022375,#N/A,6447286,6447354,921
Psun_G000015281,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000056258,Kcnq3,6845965,6846054,1003
Psun_G000015282,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000056258,Kcnq3,6876994,6877091,264
Psun_G000015283,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000056258,Kcnq3,6881256,6881951,696
Psun_G000015284,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000072511,#N/A,6900315,6900325,1521
Psun_G000015285,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000015001,Oc90,6938106,6938151,1464
Psun_G000015286,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000015002,Efr3a,6966831,6969399,3324
Psun_G000015287,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000015002,Efr3a,6996162,6996183,704
Psun_G000015288,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000022376,Adcy8,7689495,7689498,1068
Psun_G000015289,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000022376,Adcy8,7799669,7800215,1246
Psun_G000015290,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000022377,Asap1,8222284,8222306,1663
Psun_G000015291,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000022377,Asap1,8229635,8229646,258
Psun_G000015292,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000022377,Asap1,8234657,8234662,255
Psun_G000015293,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000022377,Asap1,8248786,8249052,1092
Psun_G000015294,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000022377,Asap1,8265611,8266253,4658
Psun_G000015295,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000022378,Fam49b,8416553,8416587,3804
Psun_G000015296,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000093867,#N/A,8439533,8440387,2247
Psun_G000015297,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000056293,#N/A,8458013,8458227,1597
Psun_G000015298,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000022346,Myc,10021317,10021387,705
Psun_G000015299,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000022347,A1bg,10928628,10928772,1728
Psun_G000015300,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000072568,Lratd2,11027556,11027726,2654
Psun_G000015301,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000030301,Ccdc91,11168140,11168150,1659
Psun_G000015302,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000033752,Mnd1,11817041,11817095,270
Psun_G000015303,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000036913,Trim67,11834561,11834635,363
Psun_G000015304,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000032501,Trib1,11927413,11929822,3735
Psun_G000015305,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000022350,Washc5,12173400,12173530,4200
Psun_G000015306,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000022351,Sqle,12212827,12213281,2691
Psun_G000015307,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000028683,Eif2b3,12254444,12254520,261
Psun_G000015308,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000022353,Mtss1,12436086,12436362,414
Psun_G000015309,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000022353,Mtss1,12509467,12509518,1905
Psun_G000015310,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000022353,Mtss1,12536122,12541199,7655
Psun_G000015311,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000050891,Tatdn1,12555402,12555531,731
Psun_G000015312,ScmyWZ3_1570_HRSCAF_1621,4,#N/A,#N/A,12561622,12561829,255
Psun_G000015313,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000050891,Tatdn1,12564494,12565359,4009
Psun_G000015314,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000050891,Tatdn1,12573803,12577395,3777
Psun_G000015315,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000028730,Cfap57,12586754,12586780,267
Psun_G000015316,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000062373,Tmem65,12647758,12647872,3011
Psun_G000015317,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000037106,#N/A,12783318,12783520,3456
Psun_G000015318,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000037106,#N/A,12846834,12846959,531
Psun_G000015319,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000037106,#N/A,12851715,12851825,1047
Psun_G000015320,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000037106,#N/A,12862459,12862479,342
Psun_G000015321,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000037119,#N/A,12945552,12945669,234
Psun_G000015322,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000037119,#N/A,12946072,12946239,846
Psun_G000015323,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000037119,#N/A,12959541,12959568,1551
Psun_G000015324,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000115576,#N/A,12979844,12980185,474
Psun_G000015325,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000055114,#N/A,13026824,13026970,1591
Psun_G000015326,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000022357,#N/A,13075269,13076138,870
Psun_G000015327,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000086801,#N/A,13114311,13114439,614
Psun_G000015328,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000086801,#N/A,13160478,13160599,727
Psun_G000015329,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000022358,#N/A,13192741,13192851,6255
Psun_G000015330,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000022359,#N/A,13224572,13225301,1611
Psun_G000015331,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000022360,#N/A,13248719,13248867,5074
Psun_G000015332,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000022361,#N/A,13321250,13324095,4703
Psun_G000015333,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000022362,#N/A,13339989,13340136,1235
Psun_G000015334,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000051225,#N/A,13381849,13381977,768
Psun_G000015335,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000022364,Tbc1d31,13404535,13405189,2903
Psun_G000015336,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000022364,Tbc1d31,13455099,13456027,1224
Psun_G000015337,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000118040,#N/A,13456194,13456353,267
Psun_G000015338,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000058446,Znrf2,13461624,13461854,282
Psun_G000015339,ScmyWZ3_1570_HRSCAF_1621,4,#N/A,#N/A,13471801,13472013,213
Psun_G000015340,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000022365,Derl1,13472181,13472333,1152
Psun_G000015341,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000020576,Nbas,13495502,13496107,795
Psun_G000015342,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000042102,Dmgdh,13497453,13497515,612
Psun_G000015343,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000022366,Slc22a22,14022644,14022753,1202
Psun_G000015344,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000022367,Has2,14454939,14454942,1683
Psun_G000015345,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000091639,Gm3756,14600833,14600987,1794
Psun_G000015346,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000060429,Sntb1,15230477,15230488,3687
Psun_G000015347,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000022369,Mtbp,15316322,15316573,3219
Psun_G000015348,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000022370,Mrpl13,15385220,15385754,1291
Psun_G000015349,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000022371,Col14a1,15420235,15421744,1669
Psun_G000015350,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000022371,Col14a1,15463280,15463290,4172
Psun_G000015351,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000039201,Tbc1d25,15584552,15584693,259
Psun_G000015352,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000022419,Deptor,15668130,15668258,927
Psun_G000015353,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000115657,#N/A,15829403,15829679,1355
Psun_G000015354,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000028109,Hormad1,15878421,15878779,1075
Psun_G000015355,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000086909,#N/A,15907559,15908071,1451
Psun_G000015356,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000021520,Uqcrb,15970833,15971040,597
Psun_G000015357,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000021519,Mterf3,15975230,15975642,4932
Psun_G000015358,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000021519,Mterf3,15977343,15978280,2862
Psun_G000015359,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000021518,Ptdss1,16003559,16003581,2177
Psun_G000015360,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000022261,Sdc2,16218414,16218428,2823
Psun_G000015361,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000039007,#N/A,16285180,16285394,1188
Psun_G000015362,ScmyWZ3_1570_HRSCAF_1621,4,#N/A,#N/A,16925892,16926041,678
Psun_G000015363,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000033712,Ccar2,16928787,16928799,189
Psun_G000015364,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000022255,Mtdh,16956310,16956318,1356
Psun_G000015365,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000022255,Mtdh,17007234,17007277,339
Psun_G000015366,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000022257,Laptm4b,17050810,17050968,542
Psun_G000015367,ScmyWZ3_1570_HRSCAF_1621,4,#N/A,#N/A,17069283,17069365,261
Psun_G000015368,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000022324,Matn2,17123753,17124308,726
Psun_G000015369,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000022324,Matn2,17149415,17149532,2571
Psun_G000015370,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000058600,Rpl30,17188961,17189159,497
Psun_G000015371,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000115685,#N/A,17191596,17191618,644
Psun_G000015372,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000044726,Erich5,17209684,17209696,1086
Psun_G000015373,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000005237,Dnah2,17218426,17218922,897
Psun_G000015374,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000022325,Pop1,17230318,17230452,3205
Psun_G000015375,ScmyWZ3_1570_HRSCAF_1621,4,#N/A,#N/A,17256576,17256655,237
Psun_G000015376,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000118558,#N/A,17257490,17257563,231
Psun_G000015377,ScmyWZ3_1570_HRSCAF_1621,4,#N/A,#N/A,17259681,17259839,314
Psun_G000015378,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000038879,Nipal2,17290290,17293171,3222
Psun_G000015379,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000022329,Stk3,17504780,17505183,554
Psun_G000015380,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000022329,Stk3,17634935,17635099,323
Psun_G000015381,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000022329,Stk3,17656016,17656233,475
Psun_G000015382,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000022330,Osr2,17772404,17772473,1648
Psun_G000015383,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000037646,Vps13b,17852911,17853260,2119
Psun_G000015384,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000037646,Vps13b,17871891,17872046,555
Psun_G000015385,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000037646,Vps13b,17909480,17909578,1986
Psun_G000015386,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000037646,Vps13b,18247390,18247394,3366
Psun_G000015387,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000032883,Acsl3,18273398,18273514,682
Psun_G000015388,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000007207,Stx1a,18297166,18297494,591
Psun_G000015389,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000037627,Rgs22,18304859,18304869,1671
Psun_G000015390,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000037627,Rgs22,18354439,18354657,1905
Psun_G000015391,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000048230,Fbxo43,18411740,18412515,2531
Psun_G000015392,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000045996,Polr2k,18430575,18430742,639
Psun_G000015393,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000037617,Spag1,18435940,18436128,4498
Psun_G000015394,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000022280,Rnf19a,18489874,18490567,2620
Psun_G000015395,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000048307,Ankrd46,18678723,18680414,2190
Psun_G000015396,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000013611,Snx31,18724306,18724449,1020
Psun_G000015397,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000022283,Pabpc1,18770061,18771201,2770
Psun_G000015398,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000022285,Ywhaz,18922820,18925375,2962
Psun_G000015399,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000078768,Zfp566,19023464,19023523,360
Psun_G000015400,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000062397,Zfp706,19124871,19124993,830
Psun_G000015401,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000025925,Terf1,19155639,19156801,1972
Psun_G000015402,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000022286,Grhl2,19335665,19335929,1063
Psun_G000015403,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000022286,Grhl2,19390497,19390900,998
Psun_G000015404,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000051359,Ncald,19421404,19424060,2763
Psun_G000015405,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000036466,Megf11,19779777,19779939,342
Psun_G000015406,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000022292,Rrm2b,19788088,19788240,855
Psun_G000015407,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000037487,Ubr5,19815895,19822454,14655
Psun_G000015408,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000061923,Odf1,20020652,20020963,312
Psun_G000015409,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000061923,Odf1,20021298,20021305,538
Psun_G000015410,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000037465,Klf10,20063518,20065251,3202
Psun_G000015411,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000037458,Azin1,20187860,20188223,450
Psun_G000015412,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000037458,Azin1,20199672,20199783,1384
Psun_G000015413,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000022295,#N/A,20328397,20328562,2113
Psun_G000015414,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000022295,#N/A,20340798,20340933,1987
Psun_G000015415,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000022296,#N/A,20385769,20385934,441
Psun_G000015416,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000047712,Ust,20402266,20402452,240
Psun_G000015417,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000097640,#N/A,20407861,20408025,378
Psun_G000015418,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000022297,#N/A,20488003,20488435,1935
Psun_G000015419,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000054196,#N/A,20522033,20522257,940
Psun_G000015420,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000022299,#N/A,20533684,20534895,1643
Psun_G000015421,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000022299,#N/A,20539115,20539235,676
Psun_G000015422,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000022300,#N/A,20543694,20543955,1678
Psun_G000015423,ScmyWZ3_1570_HRSCAF_1621,4,ENSMUSG00000037386,Rims2,20783792,20783882,828
